UNITID_P,INSTNM,OPEID,BRANCH,Address,City,State,ZIP,sector_cd,Sector_desc,men_total,women_total,Total,MURD20,NEG_M20,RAPE20,FONDL20,INCES20,STATR20,ROBBE20,AGG_A20,BURGLA20,VEHIC20,ARSON20,MURD21,NEG_M21,RAPE21,FONDL21,INCES21,STATR21,ROBBE21,AGG_A21,BURGLA21,VEHIC21,ARSON21,MURD22,NEG_M22,RAPE22,FONDL22,INCES22,STATR22,ROBBE22,AGG_A22,BURGLA22,VEHIC22,ARSON22,FILTER20,FILTER21,FILTER22,Full_Address,Latitude,Longitude
185970001,P B Cosmetology Education Center,1062900,Main Campus,110 MONMOUTH ST,GLOUCESTER CITY,NJ,08030,9,"Private for-profit, less-than 2-year",11.0,124.0,135.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"110 MONMOUTH ST, GLOUCESTER CITY, NJ 08030",39.89902011092698,-75.12641753152906
186052001,Pennco Tech-Blackwood,2131600,Blackwood,99 ERIAL ROAD,BLACKWOOD,NJ,08012,6,"Private for-profit, 2-year",740.0,146.0,886.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"99 ERIAL ROAD, BLACKWOOD, NJ 08012",39.8072781,-75.0616379
186186001,Rabbinical College of America,860900,Main Campus,226 SUSSEX AVE,MORRISTOWN,NJ,07960,2,"Private nonprofit, 4-year or above",203.0,0.0,203.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"226 SUSSEX AVE, MORRISTOWN, NJ 07960",40.8057449,-74.499023
186274001,Robert Fiance Beauty Schools,1209000,Robert Fiance Beauty Schools,312 STATE ST,PERTH AMBOY,NJ,08861,9,"Private for-profit, less-than 2-year",16.0,191.0,207.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"312 STATE ST, PERTH AMBOY, NJ 08861",40.508918461538464,-74.26747923076924
186274002,Robert Fiance Beauty Schools,1209000, Robert Fiance Beauty School - Boyton Beach ,552 E Woolbright Rd ,Boynton Beach ,FL,33435,9,"Private for-profit, less-than 2-year",16.0,191.0,207.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"552 E Woolbright Rd , Boynton Beach , FL 33435",26.51447446236559,-80.0592715483871
186283002,Rider University,262800,Westminster Choir College of Rider University,101 Walnut Lane,Princeton,NJ,08540,2,"Private nonprofit, 4-year or above",1653.0,2401.0,4054.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"101 Walnut Lane, Princeton, NJ 08540",40.357103,-74.654119
186371001,Rutgers University-Camden,262901,Rutgers University-Camden,303 Cooper Street,CAMDEN,NJ,08102,1,"Public, 4-year or above",2403.0,3563.0,5966.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"303 Cooper Street, CAMDEN, NJ 08102",39.947263612244896,-75.12325240816327
186371002,Rutgers University-Camden,262901,Rutgers at Burlington County College,900 College Circle,Mount Laurel,NJ,08054,1,"Public, 4-year or above",2403.0,3563.0,5966.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"900 College Circle, Mount Laurel, NJ 08054",39.97218985,-74.89439623553321
186380006,Rutgers University-New Brunswick,262900,Rutgers at County College of Morris,214 Center Grove Road,Randolph,NJ,07869,1,"Public, 4-year or above",23354.0,27283.0,50637.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"214 Center Grove Road, Randolph, NJ 07869",40.85513697744628,-74.57655069415793
186380008,Rutgers University-New Brunswick,262900,Rutgers at Brookdale Community College Lincroft Campus,765 Newman Springs Road,Lincroft,NJ,07738,1,"Public, 4-year or above",23354.0,27283.0,50637.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"765 Newman Springs Road, Lincroft, NJ 07738",40.3258392,-74.13149346368671
186380014,Rutgers University-New Brunswick,262900,Rutgers University Pinelands Field Station,501 Four Mile Road,New Lisbon,NJ,08064,1,"Public, 4-year or above",23354.0,27283.0,50637.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"501 Four Mile Road, New Lisbon, NJ 08064",39.9561741,-74.6277099
186380015,Rutgers University-New Brunswick,262900,Rutgers University Marine Field Station (RUMFS),800 Great Bay Boulevard,Tuckerton,NJ,08087,1,"Public, 4-year or above",23354.0,27283.0,50637.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"800 Great Bay Boulevard, Tuckerton, NJ 08087",39.5937405,-74.3458391
186380016,Rutgers University-New Brunswick,262900,Hutcheson Memorial Forest,2150 Amwell Road,Franklin ,NJ,08873,1,"Public, 4-year or above",23354.0,27283.0,50637.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"2150 Amwell Road, Franklin , NJ 08873",40.502090557330625,-74.56764069967036
186399001,Rutgers University-Newark,262902,Rutgers University - Newark,123 Washington Street,NEWARK,NJ,07102,1,"Public, 4-year or above",5196.0,5821.0,11017.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"123 Washington Street, NEWARK, NJ 07102",40.7405287,-74.17317012455071
186399002,Rutgers University-Newark,262902,Rutgers Biomedical and Health Sciences at Newark,65 Bergen Street,Newark,NJ,07103,1,"Public, 4-year or above",5196.0,5821.0,11017.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"65 Bergen Street, Newark, NJ 07103",40.743676,-74.190796
186399004,Rutgers University-Newark,262902,Rutgers Health Sciences at Scotch Plains,1776 Raritan Road,Scotch Plains,NJ,07076,1,"Public, 4-year or above",5196.0,5821.0,11017.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"1776 Raritan Road, Scotch Plains, NJ 07076",40.6180832,-74.3569604606696
186399005,Rutgers University-Newark,262902,Rutgers at Camden County - Blackwood,200 College Dr,Blackwood,NJ,08012,1,"Public, 4-year or above",5196.0,5821.0,11017.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"200 College Dr, Blackwood, NJ 08012",39.78485745,-75.03908221644183
186584005,Seton Hall University,263200,Seton Hall University - Interprofessional Health Sciences Campus,123 Metro Blvd,Nutley,NJ,07110,2,"Private nonprofit, 4-year or above",4040.0,5583.0,9623.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"123 Metro Blvd, Nutley, NJ 07110",40.8336054,-74.15500957328373
186876003,Stockton University,934500,Stockton University Kramer Hall,30 Front Street,Hammonton,NJ,08037,1,"Public, 4-year or above",3416.0,5664.0,9080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"30 Front Street, Hammonton, NJ 08037",39.63436441666666,-74.80423270833333
186876004,Stockton University,934500,Woodbine Instructional Site - Woodbine,610 Washington Avenue,Woodbine,NJ,08270,1,"Public, 4-year or above",3416.0,5664.0,9080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"610 Washington Avenue, Woodbine, NJ 08270",39.23981610204082,-74.81748085714285
186876005,Stockton University,934500,Stockton University at Manahawkin - Stafford Township,712 E Bay Avenue,Manahawkin,NJ,08050,1,"Public, 4-year or above",3416.0,5664.0,9080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"712 E Bay Avenue, Manahawkin, NJ 08050",39.6856984,-74.2353755
186876006,Stockton University,934500,Nacote Creek Marine Field Station,30 Wilson Ave,Port Republic,NJ,08241,1,"Public, 4-year or above",3416.0,5664.0,9080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"30 Wilson Ave, Port Republic, NJ 08241",39.53503129166666,-74.46419770833333
186876007,Stockton University,934500,Stockton University Atlantic City,3711 Atlantic Avenue,Atlantic City,NJ,08401,1,"Public, 4-year or above",3416.0,5664.0,9080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"3711 Atlantic Avenue, Atlantic City, NJ 08401",39.3506629,-74.45484899357672
187046001,Thomas Edison State University,2192200,Main Campus,111 W STATE ST,TRENTON,NJ,08608,1,"Public, 4-year or above",4772.0,3476.0,8248.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"111 W STATE ST, TRENTON, NJ 08608",40.220352000000005,-74.76850610577571
187198002,Union County College,264300,Elizabeth Campus,12 West Jersey Street,Elizabeth,NJ,07201,4,"Public, 2-year",2971.0,4825.0,7796.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"12 West Jersey Street, Elizabeth, NJ 07201",40.665242166666665,-74.21502377083334
187198005,Union County College,264300,Scotch Plain Campus,1776 Raritan Road,Scotch Plains,NJ,07076,4,"Public, 2-year",2971.0,4825.0,7796.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,"1776 Raritan Road, Scotch Plains, NJ 07076",40.6180832,-74.3569604606696
187532001,Central New Mexico Community College,474200,Main Campus,525 BUENA VISTA SE,ALBUQUERQUE,NM,87106,4,"Public, 2-year",7337.0,11758.0,19095.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"525 BUENA VISTA SE, ALBUQUERQUE, NM 87106",35.07668759183674,-106.62396235714286
187532003,Central New Mexico Community College,474200,Joseph M. Montoya Campus,4700 Morris NE,Albuquerque,NM,87111,4,"Public, 2-year",7337.0,11758.0,19095.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"4700 Morris NE, Albuquerque, NM 87111",35.136067100000005,-106.51933456498485
187532006,Central New Mexico Community College,474200,South Valley Campus,5816 Isleta Blvd. SW,Albuquerque,NM,87105,4,"Public, 2-year",7337.0,11758.0,19095.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"5816 Isleta Blvd. SW, Albuquerque, NM 87105",34.9959837,-106.69244941336842
187532007,Central New Mexico Community College,474200,Westside Campus,10549 Universe Blvd,Albuquerque,NM,87114,4,"Public, 2-year",7337.0,11758.0,19095.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"10549 Universe Blvd, Albuquerque, NM 87114",35.209055199999995,-106.73217895
187532009,Central New Mexico Community College,474200,Rio Rancho,2601 Campus Blvd. NE,Rio Rancho,NM,87144,4,"Public, 2-year",7337.0,11758.0,19095.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"2601 Campus Blvd. NE, Rio Rancho, NM 87144",35.3184014,-106.68381049109487
187532010,Central New Mexico Community College,474200,Advanced Technology Center,4700 Alameda Blvd NE,Albuquerque,NM,87113,4,"Public, 2-year",7337.0,11758.0,19095.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"4700 Alameda Blvd NE, Albuquerque, NM 87113",35.183758749999996,-106.59415578530007
187620002,New Mexico State University-Dona Ana,265702,Workforce Center,2345 E. Nevada,Las Cruces,NM,88001,4,"Public, 2-year",2608.0,4054.0,6662.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"2345 E. Nevada, Las Cruces, NM 88001",32.303724349999996,-106.75721815612226
187620007,New Mexico State University-Dona Ana,265702,Chaparral Learning Center,755 Prescott Anthony Drive,Chaparral,NM,88081,4,"Public, 2-year",2608.0,4054.0,6662.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"755 Prescott Anthony Drive, Chaparral, NM 88081",32.0273261,-106.385661
187897001,New Mexico Highlands University,265300,Main Campus,UNIVERSITY AVE,LAS VEGAS,NM,87701,1,"Public, 4-year or above",837.0,1840.0,2677.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"UNIVERSITY AVE, LAS VEGAS, NM 87701",35.5943962,-105.2201384
187903001,New Mexico Junior College,265500,Main Campus,5317 LOVINGTON HWY,HOBBS,NM,88240,4,"Public, 2-year",876.0,1352.0,2228.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"5317 LOVINGTON HWY, HOBBS, NM 88240",32.75948657909598,-103.1797672069292
187985002,University of New Mexico-Main Campus,266300,UNM Rio Rancho Campus,2600 College Blvd. NE,Rio Rancho,NM,87144,1,"Public, 4-year or above",9289.0,12664.0,21953.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"2600 College Blvd. NE, Rio Rancho, NM 87144",35.313084599999996,-106.68289078940418
187994001,New Mexico State University-Alamogordo,265701,NMSU Alamogordo,2400 NORTH SCENIC DRIVE,ALAMOGORDO,NM,88310,4,"Public, 2-year",364.0,668.0,1032.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"2400 NORTH SCENIC DRIVE, ALAMOGORDO, NM 88310",32.920316,-105.9262735
188003001,Southeast New Mexico College,265703,Southeast New Mexico College,1500 UNIVERSITY DR,CARLSBAD,NM,88220,4,"Public, 2-year",600.0,1073.0,1673.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"1500 UNIVERSITY DR, CARLSBAD, NM 88220",32.44226965,-104.2652984290648
188049001,University of New Mexico-Valencia County Campus,266302,University of New Mexico - Valencia Campus,280 LA ENTRADA RD,LOS LUNAS,NM,87031,4,"Public, 2-year",764.0,1189.0,1953.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"280 LA ENTRADA RD, LOS LUNAS, NM 87031",34.7288478,-106.704972
188058001,Northern New Mexico College,2083900,Main Campus,921 PASEO DE ONATE,ESPANOLA,NM,87532,1,"Public, 4-year or above",482.0,672.0,1154.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"921 PASEO DE ONATE, ESPANOLA, NM 87532",36.0029219,-106.08330614358374
188100004,San Juan College,266000,San Juan College - 30th St. Campus,3539 E. 30th St.,Farmington,NM,87402,4,"Public, 2-year",1726.0,3728.0,5454.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"3539 E. 30th St., Farmington, NM 87402",36.758912279210925,-108.16089984087
188100005,San Juan College,266000,San Juan College - South Hutton Campus,800 South Hutton Rd.,Farmington,NM,87401,4,"Public, 2-year",1726.0,3728.0,5454.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"800 South Hutton Rd., Farmington, NM 87401",36.7227799,-108.1691693
188182001,University of the Southwest,265000,Main Campus,6610 N. LOVINGTON HWY,HOBBS,NM,88240,2,"Private nonprofit, 4-year or above",403.0,663.0,1066.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"6610 N. LOVINGTON HWY, HOBBS, NM 88240",32.77421735,-103.18926487314552
188207001,Southwestern College,3076100,Main Campus,3960 San Felipe Road,Santa Fe,NM,87507,2,"Private nonprofit, 4-year or above",16.0,177.0,193.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"3960 San Felipe Road, Santa Fe, NM 87507",35.63620595,-106.05310002026204
188304001,Western New Mexico University,266400,Main Campus,1000 W. COLLEGE AVE,SILVER CITY,NM,88061,1,"Public, 4-year or above",1106.0,2272.0,3378.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"1000 W. COLLEGE AVE, SILVER CITY, NM 88061",32.777400799999995,-108.28569843722806
188429002,Adelphi University,266600,Adelphi- Manhattan Center,75 Varick Street,New York,NY,10013,2,"Private nonprofit, 4-year or above",2175.0,5077.0,7252.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"75 Varick Street, New York, NY 10013",40.71956832653061,-74.00695959183673
188429005,Adelphi University,266600,Hauppauge Center,55 Kennedy Drive,Hauppauge,NY,11788,2,"Private nonprofit, 4-year or above",2175.0,5077.0,7252.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"55 Kennedy Drive, Hauppauge, NY 11788",40.81016675,-73.23722085
188438001,SUNY Adirondack,286000,Main Campus,640 BAY RD,QUEENSBURY,NY,12804,4,"Public, 2-year",1198.0,1464.0,2662.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"640 BAY RD, QUEENSBURY, NY 12804",43.3523728,-73.6557479
188517001,Bryant & Stratton College-Albany,267807,Albany Campus ,1259 Central Avenue,Albany,NY,12205,3,"Private for-profit, 4-year or above",111.0,185.0,296.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"1259 Central Avenue, Albany, NY 12205",42.69820715,-73.80974508075982
188526002,Albany College of Pharmacy and Health Sciences,288500,Vermont Campus,261 Mountain View Drive,Colchester,VT,05446,2,"Private nonprofit, 4-year or above",338.0,592.0,930.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"261 Mountain View Drive, Colchester, VT 05446",44.512102307077754,-73.18439031234752
188535001,Albany Law School,288600,Main Campus,80 NEW SCOTLAND AVENUE,ALBANY,NY,12208,2,"Private nonprofit, 4-year or above",284.0,359.0,643.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"80 NEW SCOTLAND AVENUE, ALBANY, NY 12208",42.6515443,-73.777459617534
188650001,Allen School-Brooklyn,3358301,Brooklyn Campus,188 Montague Street,Brooklyn,NY,11201,9,"Private for-profit, less-than 2-year",3.0,145.0,148.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"188 Montague Street, Brooklyn, NY 11201",40.6938682,-73.9914869
188678001,American Academy of Dramatic Arts-New York,746500,Main Campus,120 MADISON AVE,NEW YORK,NY,10016,5,"Private nonprofit, 2-year",68.0,141.0,209.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"120 MADISON AVE, NEW YORK, NY 10016",40.7455156,-73.9847757
188854001,American Musical and Dramatic Academy,757200,Main Campus,211 West 61st Street,NEW YORK,NY,10023,2,"Private nonprofit, 4-year or above",401.0,1079.0,1480.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"211 West 61st Street, NEW YORK, NY 10023",40.7723048,-73.9875717
188854002,American Musical and Dramatic Academy,757200,Los Angeles campus,6305 Yucca Street,Los Angeles,CA,90028,2,"Private nonprofit, 4-year or above",401.0,1079.0,1480.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"6305 Yucca Street, Los Angeles, CA 90028",34.10409515,-118.32717746004757
188890001,Apex Technical School,751800,Apex Technical School,11-05 44th Drive,Long Island City,NY,11101,9,"Private for-profit, less-than 2-year",1049.0,23.0,1072.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"11-05 44th Drive, Long Island City, NY 11101",40.7486465,-73.9493307
188942001,Associated Beth Rivkah Schools,2506000,Main Campus,310 CROWN ST,BROOKLYN,NY,11225,2,"Private nonprofit, 4-year or above",0.0,308.0,308.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"310 CROWN ST, BROOKLYN, NY 11225",40.6660818,-73.94979188484848
189088001,Bard College,267100,Main Campus,30 Campus Road,Annandale-on-Hudson,NY,12504,2,"Private nonprofit, 4-year or above",1136.0,1570.0,2706.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"30 Campus Road, Annandale-on-Hudson, NY 12504",42.0225482,-73.91072422119606
189088003,Bard College,267100,Bard College at Simon's Rock,84 Alford Road,Great Barrington,MA,01230,2,"Private nonprofit, 4-year or above",1136.0,1570.0,2706.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,"84 Alford Road, Great Barrington, MA 01230",42.2069757,-73.37509855012729
189088005,Bard College,267100,Bard College Berlin,Plaeanenstrasse 24,Berlin,,13156,2,"Private nonprofit, 4-year or above",1136.0,1570.0,2706.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,,46.3144754,11.0480288
189088006,Bard College,267100,Longy School of Music of Bard College,27 Garden Street,Cambridge,MA,02138,2,"Private nonprofit, 4-year or above",1136.0,1570.0,2706.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,"27 Garden Street, Cambridge, MA 02138",42.3786806,-71.1235882
189088007,Bard College,267100,Bard Globalization and International Affairs Program,108 West 39th Street,New York,NY,10018,2,"Private nonprofit, 4-year or above",1136.0,1570.0,2706.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,"108 West 39th Street, New York, NY 10018",40.7529581,-73.98610214897376
189228001,Berkeley College-New York,739400,Main Campus,3 E 43rd STREET,NEW YORK,NY,10017,3,"Private for-profit, 4-year or above",643.0,1239.0,1882.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"3 E 43rd STREET, NEW YORK, NY 10017",40.7538929,-73.9795085
189255001,Berkowits School of Electrolysis,4273200,Main Campus,107-25 Metropolitan Avenue,Forest Hills,NY,11375,9,"Private for-profit, less-than 2-year",1.0,109.0,110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"107-25 Metropolitan Avenue, Forest Hills, NY 11375",40.70977715,-73.84521207961892
189273001,Beth Hamedrash Shaarei Yosher Institute,1119200,Main Campus,4102 16TH AVE,BROOKLYN,NY,11204,2,"Private nonprofit, 4-year or above",74.0,0.0,74.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"4102 16TH AVE, BROOKLYN, NY 11204",40.635467428571424,-73.98103767346939
189404001,Brittany Beauty Academy,2105900,Main Campus,375 86th Street,BROOKLYN,NY,11209,9,"Private for-profit, less-than 2-year",1.0,136.0,137.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"375 86th Street, BROOKLYN, NY 11209",40.6230821,-74.0287016
189477001,American Beauty School,3903400,Main Campus,1380 Metropolitan Avenue,Bronx,NY,10462,9,"Private for-profit, less-than 2-year",3.0,136.0,139.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"1380 Metropolitan Avenue, Bronx, NY 10462",40.83518639285714,-73.86096889285714
189501001,Brooklyn Law School,267700,Brooklyn Law School,250 JORALEMON STREET,BROOKLYN,NY,11201,2,"Private nonprofit, 4-year or above",478.0,732.0,1210.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"250 JORALEMON STREET, BROOKLYN, NY 11201",40.691878200000005,-73.98971971799475
189547001,SUNY Broome Community College,286200,Main Campus,907 Upper Front Street,Binghamton,NY,13905,4,"Public, 2-year",2274.0,3135.0,5409.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"907 Upper Front Street, Binghamton, NY 13905",42.1375273,-75.9054179
189565001,Bryant & Stratton College-Syracuse North,267806,Syracuse North,7805 Oswego Road,Liverpool,NY,13090,3,"Private for-profit, 4-year or above",133.0,330.0,463.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"7805 Oswego Road, Liverpool, NY 13090",43.1492701,-76.23076527353399
189583002,Bryant & Stratton College-Buffalo,267800,Bryant & Stratton College-Amherst,3650 Millersport Highway,Getzville,NY,14068,3,"Private for-profit, 4-year or above",223.0,564.0,787.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"3650 Millersport Highway, Getzville, NY 14068",43.0408182,-78.74277142129117
189592001,Bryant & Stratton College-Greece,267803,Greece Campus,854 Long Pond Road,ROCHESTER,NY,14612,3,"Private for-profit, 4-year or above",87.0,241.0,328.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"854 Long Pond Road, ROCHESTER, NY 14612",43.24060945,-77.69553746790768
189592002,Bryant & Stratton College-Greece,267803,Bryant & Stratton College-Henrietta,1225 JEFFERSON RD,ROCHESTER,NY,14623,3,"Private for-profit, 4-year or above",87.0,241.0,328.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"1225 JEFFERSON RD, ROCHESTER, NY 14623",43.0843777,-77.6008406
189714001,Capri Cosmetology Learning Centers,2056400,Capri School of Hair Design,251 West Route 59,Nanuet,NY,10954,9,"Private for-profit, less-than 2-year",9.0,322.0,331.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"251 West Route 59, Nanuet, NY 10954",41.0906783,-73.9909668
189714002,Capri Cosmetology Learning Centers,2056400,Capri School of Hair Design-Newburgh,39 N. Plank Rd,Newburgh,NY,12550,9,"Private for-profit, less-than 2-year",9.0,322.0,331.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"39 N. Plank Rd, Newburgh, NY 12550",41.5206087,-74.0269642
189811001,St Paul's School of Nursing-Queens,1236400,"St. Paul's School of Nursing, Queens",97-77 Queens Blvd,Rego Park,NY,11374,6,"Private for-profit, 2-year",158.0,669.0,827.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"97-77 Queens Blvd, Rego Park, NY 11374",40.7289824,-73.8583589
189839001,Cayuga County Community College,286100,Main Campus,197  Franklin St,Auburn,NY,13021,4,"Public, 2-year",1411.0,2068.0,3479.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"197  Franklin St, Auburn, NY 13021",42.9434118,-76.543207
189857001,Central Yeshiva Tomchei Tmimim Lubavitz,477600,Main Campus,841 Ocean Parkway,BROOKLYN,NY,11225,2,"Private nonprofit, 4-year or above",768.0,0.0,768.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"841 Ocean Parkway, BROOKLYN, NY 11225",40.62841437037037,-73.97088566666666
190044002,Clarkson University,269900,Capital Region Campus,80 Nott Terrace,Schenectady,NY,12305,2,"Private nonprofit, 4-year or above",2393.0,1326.0,3719.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"80 Nott Terrace, Schenectady, NY 12305",42.81435175,-73.9335521875
190044004,Clarkson University,269900,Trudeau Institute,154 Algonquin Avenue,Saranac Lake,NY,12983,2,"Private nonprofit, 4-year or above",2393.0,1326.0,3719.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"154 Algonquin Avenue, Saranac Lake, NY 12983",44.3181165,-74.15964668024677
190053001,Clinton Community College,678700,Clinton Community College,136 CLINTON POINT DR,PLATTSBURGH,NY,12901,4,"Public, 2-year",437.0,557.0,994.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"136 CLINTON POINT DR, PLATTSBURGH, NY 12901",44.64834375,-73.44142861024028
190080001,Colgate Rochester Crozer Divinity School,270000,Main Campus,320 N GOODMAN ST,ROCHESTER,NY,14607,2,"Private nonprofit, 4-year or above",20.0,17.0,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"320 N GOODMAN ST, ROCHESTER, NY 14607",43.1595585,-77.5843332
190114002,Metropolitan College of New York,976900,Bronx Campus,463 East 149th Street,Bronx,NY,10455,2,"Private nonprofit, 4-year or above",166.0,466.0,632.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"463 East 149th Street, Bronx, NY 10455",40.815594272727274,-73.91629745454546
190150004,Columbia University in the City of New York,270700,Lamont-Doherty Earth Observatory,Route 9W,Palisades,NY,10964,2,"Private nonprofit, 4-year or above",16150.0,18632.0,34782.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"Route 9W, Palisades, NY 10964",41.0280911,-73.9217247
